name,roll_no,email,pin,is_verified,is_approved,wallet_balance
User3946,107103946,user3946@nitt.edu,1234,true,true,109969
User3947,107103947,user3947@nitt.edu,1234,true,true,184634
User3948,107103948,user3948@nitt.edu,1234,true,true,113196
User3949,107103949,user3949@nitt.edu,1234,true,true,184024
User3950,107103950,user3950@nitt.edu,1234,true,true,129039
User3951,107103951,user3951@nitt.edu,1234,true,true,132390
User3952,107103952,user3952@nitt.edu,1234,true,true,194211
User3953,107103953,user3953@nitt.edu,1234,true,true,137424
User3954,107103954,user3954@nitt.edu,1234,true,true,128944
User3955,107103955,user3955@nitt.edu,1234,true,true,190124
User3956,107103956,user3956@nitt.edu,1234,true,true,139397
User3957,107103957,user3957@nitt.edu,1234,true,true,143319
User3958,107103958,user3958@nitt.edu,1234,true,true,111854
User3959,107103959,user3959@nitt.edu,1234,true,true,134919
User3960,107103960,user3960@nitt.edu,1234,true,true,117074
User3961,107103961,user3961@nitt.edu,1234,true,true,172530
User3962,107103962,user3962@nitt.edu,1234,true,true,155816
User3963,107103963,user3963@nitt.edu,1234,true,true,150286
User3964,107103964,user3964@nitt.edu,1234,true,true,160325
User3965,107103965,user3965@nitt.edu,1234,true,true,157438
User3966,107103966,user3966@nitt.edu,1234,true,true,169932
User3967,107103967,user3967@nitt.edu,1234,true,true,131002
User3968,107103968,user3968@nitt.edu,1234,true,true,101962
User3969,107103969,user3969@nitt.edu,1234,true,true,129457
User3970,107103970,user3970@nitt.edu,1234,true,true,184802
User3971,107103971,user3971@nitt.edu,1234,true,true,144573
User3972,107103972,user3972@nitt.edu,1234,true,true,198882
User3973,107103973,user3973@nitt.edu,1234,true,true,132897
User3974,107103974,user3974@nitt.edu,1234,true,true,137197
User3975,107103975,user3975@nitt.edu,1234,true,true,107616
User3976,107103976,user3976@nitt.edu,1234,true,true,115736
User3977,107103977,user3977@nitt.edu,1234,true,true,193272
User3978,107103978,user3978@nitt.edu,1234,true,true,132022
User3979,107103979,user3979@nitt.edu,1234,true,true,116929
User3980,107103980,user3980@nitt.edu,1234,true,true,169611
User3981,107103981,user3981@nitt.edu,1234,true,true,165043
User3982,107103982,user3982@nitt.edu,1234,true,true,182482
User3983,107103983,user3983@nitt.edu,1234,true,true,191203
User3984,107103984,user3984@nitt.edu,1234,true,true,171525
User3985,107103985,user3985@nitt.edu,1234,true,true,125501
User3986,107103986,user3986@nitt.edu,1234,true,true,150368
User3987,107103987,user3987@nitt.edu,1234,true,true,126030
User3988,107103988,user3988@nitt.edu,1234,true,true,180340
User3989,107103989,user3989@nitt.edu,1234,true,true,149347
User3990,107103990,user3990@nitt.edu,1234,true,true,162184
User3991,107103991,user3991@nitt.edu,1234,true,true,110833
User3992,107103992,user3992@nitt.edu,1234,true,true,152557
User3993,107103993,user3993@nitt.edu,1234,true,true,126007
User3994,107103994,user3994@nitt.edu,1234,true,true,157367
User3995,107103995,user3995@nitt.edu,1234,true,true,102724
User3996,107103996,user3996@nitt.edu,1234,true,true,180951
User3997,107103997,user3997@nitt.edu,1234,true,true,105667
User3998,107103998,user3998@nitt.edu,1234,true,true,171875
User3999,107103999,user3999@nitt.edu,1234,true,true,168223
User4000,107104000,user4000@nitt.edu,1234,true,true,185640
User4001,107104001,user4001@nitt.edu,1234,true,true,133062
User4002,107104002,user4002@nitt.edu,1234,true,true,147038
User4003,107104003,user4003@nitt.edu,1234,true,true,106607
User4004,107104004,user4004@nitt.edu,1234,true,true,123049
User4005,107104005,user4005@nitt.edu,1234,true,true,184161
User4006,107104006,user4006@nitt.edu,1234,true,true,118857
User4007,107104007,user4007@nitt.edu,1234,true,true,172095
User4008,107104008,user4008@nitt.edu,1234,true,true,112278
User4009,107104009,user4009@nitt.edu,1234,true,true,141848
User4010,107104010,user4010@nitt.edu,1234,true,true,125556
User4011,107104011,user4011@nitt.edu,1234,true,true,153725
User4012,107104012,user4012@nitt.edu,1234,true,true,152552
User4013,107104013,user4013@nitt.edu,1234,true,true,102370
User4014,107104014,user4014@nitt.edu,1234,true,true,197026
User4015,107104015,user4015@nitt.edu,1234,true,true,190340
User4016,107104016,user4016@nitt.edu,1234,true,true,191637
User4017,107104017,user4017@nitt.edu,1234,true,true,165359
User4018,107104018,user4018@nitt.edu,1234,true,true,174219
User4019,107104019,user4019@nitt.edu,1234,true,true,187263
User4020,107104020,user4020@nitt.edu,1234,true,true,126721
User4021,107104021,user4021@nitt.edu,1234,true,true,132916
User4022,107104022,user4022@nitt.edu,1234,true,true,121528
User4023,107104023,user4023@nitt.edu,1234,true,true,190555
User4024,107104024,user4024@nitt.edu,1234,true,true,113799
User4025,107104025,user4025@nitt.edu,1234,true,true,144356
User4026,107104026,user4026@nitt.edu,1234,true,true,123058
User4027,107104027,user4027@nitt.edu,1234,true,true,101551
User4028,107104028,user4028@nitt.edu,1234,true,true,167142
User4029,107104029,user4029@nitt.edu,1234,true,true,161211
User4030,107104030,user4030@nitt.edu,1234,true,true,143129
User4031,107104031,user4031@nitt.edu,1234,true,true,104355
User4032,107104032,user4032@nitt.edu,1234,true,true,163807
User4033,107104033,user4033@nitt.edu,1234,true,true,146489
User4034,107104034,user4034@nitt.edu,1234,true,true,190528
User4035,107104035,user4035@nitt.edu,1234,true,true,146327
User4036,107104036,user4036@nitt.edu,1234,true,true,164175
User4037,107104037,user4037@nitt.edu,1234,true,true,128988
User4038,107104038,user4038@nitt.edu,1234,true,true,134416
User4039,107104039,user4039@nitt.edu,1234,true,true,175838
User4040,107104040,user4040@nitt.edu,1234,true,true,150243
User4041,107104041,user4041@nitt.edu,1234,true,true,144603
User4042,107104042,user4042@nitt.edu,1234,true,true,135353
User4043,107104043,user4043@nitt.edu,1234,true,true,124935
User4044,107104044,user4044@nitt.edu,1234,true,true,149730
User4045,107104045,user4045@nitt.edu,1234,true,true,152276
User4046,107104046,user4046@nitt.edu,1234,true,true,166651
User4047,107104047,user4047@nitt.edu,1234,true,true,157250
User4048,107104048,user4048@nitt.edu,1234,true,true,182501
User4049,107104049,user4049@nitt.edu,1234,true,true,189238
User4050,107104050,user4050@nitt.edu,1234,true,true,120932
User4051,107104051,user4051@nitt.edu,1234,true,true,182770
User4052,107104052,user4052@nitt.edu,1234,true,true,100390
User4053,107104053,user4053@nitt.edu,1234,true,true,190565
User4054,107104054,user4054@nitt.edu,1234,true,true,162270
User4055,107104055,user4055@nitt.edu,1234,true,true,170527
User4056,107104056,user4056@nitt.edu,1234,true,true,140512
User4057,107104057,user4057@nitt.edu,1234,true,true,198885
User4058,107104058,user4058@nitt.edu,1234,true,true,154096
User4059,107104059,user4059@nitt.edu,1234,true,true,160644
User4060,107104060,user4060@nitt.edu,1234,true,true,149701
User4061,107104061,user4061@nitt.edu,1234,true,true,102961
User4062,107104062,user4062@nitt.edu,1234,true,true,131336
User4063,107104063,user4063@nitt.edu,1234,true,true,190926
User4064,107104064,user4064@nitt.edu,1234,true,true,169020
User4065,107104065,user4065@nitt.edu,1234,true,true,185372
User4066,107104066,user4066@nitt.edu,1234,true,true,147921
User4067,107104067,user4067@nitt.edu,1234,true,true,161473
User4068,107104068,user4068@nitt.edu,1234,true,true,120022
User4069,107104069,user4069@nitt.edu,1234,true,true,127064
User4070,107104070,user4070@nitt.edu,1234,true,true,137210
User4071,107104071,user4071@nitt.edu,1234,true,true,180163
User4072,107104072,user4072@nitt.edu,1234,true,true,184062
User4073,107104073,user4073@nitt.edu,1234,true,true,162069
User4074,107104074,user4074@nitt.edu,1234,true,true,157078
User4075,107104075,user4075@nitt.edu,1234,true,true,135122
User4076,107104076,user4076@nitt.edu,1234,true,true,172019
User4077,107104077,user4077@nitt.edu,1234,true,true,167136
User4078,107104078,user4078@nitt.edu,1234,true,true,160307
User4079,107104079,user4079@nitt.edu,1234,true,true,107937
User4080,107104080,user4080@nitt.edu,1234,true,true,133096
User4081,107104081,user4081@nitt.edu,1234,true,true,103474
User4082,107104082,user4082@nitt.edu,1234,true,true,116068
User4083,107104083,user4083@nitt.edu,1234,true,true,196135
User4084,107104084,user4084@nitt.edu,1234,true,true,183398
User4085,107104085,user4085@nitt.edu,1234,true,true,157618
User4086,107104086,user4086@nitt.edu,1234,true,true,191537
User4087,107104087,user4087@nitt.edu,1234,true,true,156313
User4088,107104088,user4088@nitt.edu,1234,true,true,102204
User4089,107104089,user4089@nitt.edu,1234,true,true,177949
User4090,107104090,user4090@nitt.edu,1234,true,true,107433
User4091,107104091,user4091@nitt.edu,1234,true,true,176515
User4092,107104092,user4092@nitt.edu,1234,true,true,130631
User4093,107104093,user4093@nitt.edu,1234,true,true,153161
User4094,107104094,user4094@nitt.edu,1234,true,true,189995
User4095,107104095,user4095@nitt.edu,1234,true,true,162234
User4096,107104096,user4096@nitt.edu,1234,true,true,188925
User4097,107104097,user4097@nitt.edu,1234,true,true,110948
User4098,107104098,user4098@nitt.edu,1234,true,true,144963
User4099,107104099,user4099@nitt.edu,1234,true,true,121486
User4100,107104100,user4100@nitt.edu,1234,true,true,189094
User4101,107104101,user4101@nitt.edu,1234,true,true,138250
User4102,107104102,user4102@nitt.edu,1234,true,true,123593
User4103,107104103,user4103@nitt.edu,1234,true,true,195656
User4104,107104104,user4104@nitt.edu,1234,true,true,190457
User4105,107104105,user4105@nitt.edu,1234,true,true,173608
User4106,107104106,user4106@nitt.edu,1234,true,true,168066
User4107,107104107,user4107@nitt.edu,1234,true,true,176241
User4108,107104108,user4108@nitt.edu,1234,true,true,112288
User4109,107104109,user4109@nitt.edu,1234,true,true,132221
User4110,107104110,user4110@nitt.edu,1234,true,true,116948
User4111,107104111,user4111@nitt.edu,1234,true,true,169537
User4112,107104112,user4112@nitt.edu,1234,true,true,198890
User4113,107104113,user4113@nitt.edu,1234,true,true,152181
User4114,107104114,user4114@nitt.edu,1234,true,true,100805
User4115,107104115,user4115@nitt.edu,1234,true,true,114272
User4116,107104116,user4116@nitt.edu,1234,true,true,194846
User4117,107104117,user4117@nitt.edu,1234,true,true,184659
User4118,107104118,user4118@nitt.edu,1234,true,true,127713
User4119,107104119,user4119@nitt.edu,1234,true,true,183419
User4120,107104120,user4120@nitt.edu,1234,true,true,101819
User4121,107104121,user4121@nitt.edu,1234,true,true,142345
User4122,107104122,user4122@nitt.edu,1234,true,true,145544
User4123,107104123,user4123@nitt.edu,1234,true,true,112458
User4124,107104124,user4124@nitt.edu,1234,true,true,147487
User4125,107104125,user4125@nitt.edu,1234,true,true,148890
User4126,107104126,user4126@nitt.edu,1234,true,true,194832
User4127,107104127,user4127@nitt.edu,1234,true,true,151049
User4128,107104128,user4128@nitt.edu,1234,true,true,135401
User4129,107104129,user4129@nitt.edu,1234,true,true,119897
User4130,107104130,user4130@nitt.edu,1234,true,true,134704
User4131,107104131,user4131@nitt.edu,1234,true,true,165846
User4132,107104132,user4132@nitt.edu,1234,true,true,118939
User4133,107104133,user4133@nitt.edu,1234,true,true,153306
User4134,107104134,user4134@nitt.edu,1234,true,true,160533
User4135,107104135,user4135@nitt.edu,1234,true,true,147343
User4136,107104136,user4136@nitt.edu,1234,true,true,171640
User4137,107104137,user4137@nitt.edu,1234,true,true,171158
User4138,107104138,user4138@nitt.edu,1234,true,true,148437
User4139,107104139,user4139@nitt.edu,1234,true,true,145353
User4140,107104140,user4140@nitt.edu,1234,true,true,182077
User4141,107104141,user4141@nitt.edu,1234,true,true,146058
User4142,107104142,user4142@nitt.edu,1234,true,true,148441
User4143,107104143,user4143@nitt.edu,1234,true,true,149127
User4144,107104144,user4144@nitt.edu,1234,true,true,148396
User4145,107104145,user4145@nitt.edu,1234,true,true,129251
User4146,107104146,user4146@nitt.edu,1234,true,true,143094
User4147,107104147,user4147@nitt.edu,1234,true,true,161122
User4148,107104148,user4148@nitt.edu,1234,true,true,193542
User4149,107104149,user4149@nitt.edu,1234,true,true,119075
User4150,107104150,user4150@nitt.edu,1234,true,true,142994
User4151,107104151,user4151@nitt.edu,1234,true,true,150725
User4152,107104152,user4152@nitt.edu,1234,true,true,121730
User4153,107104153,user4153@nitt.edu,1234,true,true,146075
User4154,107104154,user4154@nitt.edu,1234,true,true,183887
User4155,107104155,user4155@nitt.edu,1234,true,true,189286
User4156,107104156,user4156@nitt.edu,1234,true,true,198985
User4157,107104157,user4157@nitt.edu,1234,true,true,170090
User4158,107104158,user4158@nitt.edu,1234,true,true,175824
User4159,107104159,user4159@nitt.edu,1234,true,true,156556
User4160,107104160,user4160@nitt.edu,1234,true,true,169434
User4161,107104161,user4161@nitt.edu,1234,true,true,108822
User4162,107104162,user4162@nitt.edu,1234,true,true,190313
User4163,107104163,user4163@nitt.edu,1234,true,true,174782
User4164,107104164,user4164@nitt.edu,1234,true,true,168699
User4165,107104165,user4165@nitt.edu,1234,true,true,133555
User4166,107104166,user4166@nitt.edu,1234,true,true,158871
User4167,107104167,user4167@nitt.edu,1234,true,true,192820
User4168,107104168,user4168@nitt.edu,1234,true,true,124801
User4169,107104169,user4169@nitt.edu,1234,true,true,106553
User4170,107104170,user4170@nitt.edu,1234,true,true,132406
User4171,107104171,user4171@nitt.edu,1234,true,true,183480
User4172,107104172,user4172@nitt.edu,1234,true,true,139782
User4173,107104173,user4173@nitt.edu,1234,true,true,153793
User4174,107104174,user4174@nitt.edu,1234,true,true,188751
User4175,107104175,user4175@nitt.edu,1234,true,true,149130
User4176,107104176,user4176@nitt.edu,1234,true,true,102616
User4177,107104177,user4177@nitt.edu,1234,true,true,172929
User4178,107104178,user4178@nitt.edu,1234,true,true,117202
User4179,107104179,user4179@nitt.edu,1234,true,true,181913
User4180,107104180,user4180@nitt.edu,1234,true,true,173260
User4181,107104181,user4181@nitt.edu,1234,true,true,169613
User4182,107104182,user4182@nitt.edu,1234,true,true,167433
User4183,107104183,user4183@nitt.edu,1234,true,true,121817
User4184,107104184,user4184@nitt.edu,1234,true,true,180095
User4185,107104185,user4185@nitt.edu,1234,true,true,122131
User4186,107104186,user4186@nitt.edu,1234,true,true,102973
User4187,107104187,user4187@nitt.edu,1234,true,true,128252
User4188,107104188,user4188@nitt.edu,1234,true,true,191453
User4189,107104189,user4189@nitt.edu,1234,true,true,102146
User4190,107104190,user4190@nitt.edu,1234,true,true,176112
User4191,107104191,user4191@nitt.edu,1234,true,true,151096
User4192,107104192,user4192@nitt.edu,1234,true,true,143757
User4193,107104193,user4193@nitt.edu,1234,true,true,151250
User4194,107104194,user4194@nitt.edu,1234,true,true,117427
User4195,107104195,user4195@nitt.edu,1234,true,true,187056
User4196,107104196,user4196@nitt.edu,1234,true,true,187000
User4197,107104197,user4197@nitt.edu,1234,true,true,183398
User4198,107104198,user4198@nitt.edu,1234,true,true,197843
User4199,107104199,user4199@nitt.edu,1234,true,true,170372
User4200,107104200,user4200@nitt.edu,1234,true,true,196612
User4201,107104201,user4201@nitt.edu,1234,true,true,113519
User4202,107104202,user4202@nitt.edu,1234,true,true,154835
User4203,107104203,user4203@nitt.edu,1234,true,true,134757
User4204,107104204,user4204@nitt.edu,1234,true,true,144671
User4205,107104205,user4205@nitt.edu,1234,true,true,138741
User4206,107104206,user4206@nitt.edu,1234,true,true,140565
User4207,107104207,user4207@nitt.edu,1234,true,true,157689
User4208,107104208,user4208@nitt.edu,1234,true,true,123109
User4209,107104209,user4209@nitt.edu,1234,true,true,132070
User4210,107104210,user4210@nitt.edu,1234,true,true,109967
User4211,107104211,user4211@nitt.edu,1234,true,true,112274
User4212,107104212,user4212@nitt.edu,1234,true,true,175622
User4213,107104213,user4213@nitt.edu,1234,true,true,191208
User4214,107104214,user4214@nitt.edu,1234,true,true,141256
User4215,107104215,user4215@nitt.edu,1234,true,true,163563
User4216,107104216,user4216@nitt.edu,1234,true,true,130338
User4217,107104217,user4217@nitt.edu,1234,true,true,138118
User4218,107104218,user4218@nitt.edu,1234,true,true,179546
User4219,107104219,user4219@nitt.edu,1234,true,true,107701
User4220,107104220,user4220@nitt.edu,1234,true,true,158155
User4221,107104221,user4221@nitt.edu,1234,true,true,102221
User4222,107104222,user4222@nitt.edu,1234,true,true,118626
User4223,107104223,user4223@nitt.edu,1234,true,true,155479
User4224,107104224,user4224@nitt.edu,1234,true,true,109574
User4225,107104225,user4225@nitt.edu,1234,true,true,172209
User4226,107104226,user4226@nitt.edu,1234,true,true,128068
User4227,107104227,user4227@nitt.edu,1234,true,true,103605
User4228,107104228,user4228@nitt.edu,1234,true,true,139555
User4229,107104229,user4229@nitt.edu,1234,true,true,119773
User4230,107104230,user4230@nitt.edu,1234,true,true,157766
User4231,107104231,user4231@nitt.edu,1234,true,true,191185
User4232,107104232,user4232@nitt.edu,1234,true,true,184528
User4233,107104233,user4233@nitt.edu,1234,true,true,153524
User4234,107104234,user4234@nitt.edu,1234,true,true,196319
User4235,107104235,user4235@nitt.edu,1234,true,true,184661
User4236,107104236,user4236@nitt.edu,1234,true,true,101099
User4237,107104237,user4237@nitt.edu,1234,true,true,175879
User4238,107104238,user4238@nitt.edu,1234,true,true,178971
User4239,107104239,user4239@nitt.edu,1234,true,true,130546
User4240,107104240,user4240@nitt.edu,1234,true,true,155242
User4241,107104241,user4241@nitt.edu,1234,true,true,150603
User4242,107104242,user4242@nitt.edu,1234,true,true,114150
User4243,107104243,user4243@nitt.edu,1234,true,true,165955
User4244,107104244,user4244@nitt.edu,1234,true,true,105849
User4245,107104245,user4245@nitt.edu,1234,true,true,180627
User4246,107104246,user4246@nitt.edu,1234,true,true,121481
User4247,107104247,user4247@nitt.edu,1234,true,true,185743
User4248,107104248,user4248@nitt.edu,1234,true,true,154164
User4249,107104249,user4249@nitt.edu,1234,true,true,129052
User4250,107104250,user4250@nitt.edu,1234,true,true,182508
User4251,107104251,user4251@nitt.edu,1234,true,true,121502
User4252,107104252,user4252@nitt.edu,1234,true,true,102251
User4253,107104253,user4253@nitt.edu,1234,true,true,169042
User4254,107104254,user4254@nitt.edu,1234,true,true,191014
User4255,107104255,user4255@nitt.edu,1234,true,true,111006
User4256,107104256,user4256@nitt.edu,1234,true,true,151146
User4257,107104257,user4257@nitt.edu,1234,true,true,125113
User4258,107104258,user4258@nitt.edu,1234,true,true,156015
User4259,107104259,user4259@nitt.edu,1234,true,true,152023
User4260,107104260,user4260@nitt.edu,1234,true,true,131784
User4261,107104261,user4261@nitt.edu,1234,true,true,145561
User4262,107104262,user4262@nitt.edu,1234,true,true,192418
User4263,107104263,user4263@nitt.edu,1234,true,true,112652
User4264,107104264,user4264@nitt.edu,1234,true,true,180842
User4265,107104265,user4265@nitt.edu,1234,true,true,190680
User4266,107104266,user4266@nitt.edu,1234,true,true,133944
User4267,107104267,user4267@nitt.edu,1234,true,true,147384
User4268,107104268,user4268@nitt.edu,1234,true,true,150426
User4269,107104269,user4269@nitt.edu,1234,true,true,116343
User4270,107104270,user4270@nitt.edu,1234,true,true,196882
User4271,107104271,user4271@nitt.edu,1234,true,true,133450
User4272,107104272,user4272@nitt.edu,1234,true,true,171808
User4273,107104273,user4273@nitt.edu,1234,true,true,145205
User4274,107104274,user4274@nitt.edu,1234,true,true,160573
User4275,107104275,user4275@nitt.edu,1234,true,true,160374
User4276,107104276,user4276@nitt.edu,1234,true,true,120009
User4277,107104277,user4277@nitt.edu,1234,true,true,180452
User4278,107104278,user4278@nitt.edu,1234,true,true,166753
User4279,107104279,user4279@nitt.edu,1234,true,true,174682
User4280,107104280,user4280@nitt.edu,1234,true,true,129294
User4281,107104281,user4281@nitt.edu,1234,true,true,128452
User4282,107104282,user4282@nitt.edu,1234,true,true,100670
User4283,107104283,user4283@nitt.edu,1234,true,true,182240
User4284,107104284,user4284@nitt.edu,1234,true,true,132747
User4285,107104285,user4285@nitt.edu,1234,true,true,153723
User4286,107104286,user4286@nitt.edu,1234,true,true,103478
User4287,107104287,user4287@nitt.edu,1234,true,true,132834
User4288,107104288,user4288@nitt.edu,1234,true,true,124100
User4289,107104289,user4289@nitt.edu,1234,true,true,176052
User4290,107104290,user4290@nitt.edu,1234,true,true,180347
User4291,107104291,user4291@nitt.edu,1234,true,true,126591
User4292,107104292,user4292@nitt.edu,1234,true,true,187498
User4293,107104293,user4293@nitt.edu,1234,true,true,198704
User4294,107104294,user4294@nitt.edu,1234,true,true,130371
User4295,107104295,user4295@nitt.edu,1234,true,true,189354
User4296,107104296,user4296@nitt.edu,1234,true,true,156880
User4297,107104297,user4297@nitt.edu,1234,true,true,184841
User4298,107104298,user4298@nitt.edu,1234,true,true,155813
User4299,107104299,user4299@nitt.edu,1234,true,true,164230
User4300,107104300,user4300@nitt.edu,1234,true,true,165052
User4301,107104301,user4301@nitt.edu,1234,true,true,115802
User4302,107104302,user4302@nitt.edu,1234,true,true,130902
User4303,107104303,user4303@nitt.edu,1234,true,true,104888
User4304,107104304,user4304@nitt.edu,1234,true,true,180633
User4305,107104305,user4305@nitt.edu,1234,true,true,167289
User4306,107104306,user4306@nitt.edu,1234,true,true,167034
User4307,107104307,user4307@nitt.edu,1234,true,true,143098
User4308,107104308,user4308@nitt.edu,1234,true,true,194905
User4309,107104309,user4309@nitt.edu,1234,true,true,139925
User4310,107104310,user4310@nitt.edu,1234,true,true,110422
User4311,107104311,user4311@nitt.edu,1234,true,true,123929
User4312,107104312,user4312@nitt.edu,1234,true,true,155984
User4313,107104313,user4313@nitt.edu,1234,true,true,191999
User4314,107104314,user4314@nitt.edu,1234,true,true,153679
User4315,107104315,user4315@nitt.edu,1234,true,true,114503
User4316,107104316,user4316@nitt.edu,1234,true,true,151488
User4317,107104317,user4317@nitt.edu,1234,true,true,151590
User4318,107104318,user4318@nitt.edu,1234,true,true,108060
User4319,107104319,user4319@nitt.edu,1234,true,true,100136
User4320,107104320,user4320@nitt.edu,1234,true,true,170837
User4321,107104321,user4321@nitt.edu,1234,true,true,163105
User4322,107104322,user4322@nitt.edu,1234,true,true,148214
User4323,107104323,user4323@nitt.edu,1234,true,true,157916
User4324,107104324,user4324@nitt.edu,1234,true,true,167022
User4325,107104325,user4325@nitt.edu,1234,true,true,119228
User4326,107104326,user4326@nitt.edu,1234,true,true,137859
User4327,107104327,user4327@nitt.edu,1234,true,true,134472
User4328,107104328,user4328@nitt.edu,1234,true,true,162596
User4329,107104329,user4329@nitt.edu,1234,true,true,166383
User4330,107104330,user4330@nitt.edu,1234,true,true,114693
User4331,107104331,user4331@nitt.edu,1234,true,true,117513
User4332,107104332,user4332@nitt.edu,1234,true,true,171571
User4333,107104333,user4333@nitt.edu,1234,true,true,133744
User4334,107104334,user4334@nitt.edu,1234,true,true,193795
User4335,107104335,user4335@nitt.edu,1234,true,true,193436
User4336,107104336,user4336@nitt.edu,1234,true,true,109910
User4337,107104337,user4337@nitt.edu,1234,true,true,143908
User4338,107104338,user4338@nitt.edu,1234,true,true,172689
User4339,107104339,user4339@nitt.edu,1234,true,true,157340
User4340,107104340,user4340@nitt.edu,1234,true,true,198674
User4341,107104341,user4341@nitt.edu,1234,true,true,171194
User4342,107104342,user4342@nitt.edu,1234,true,true,155243
User4343,107104343,user4343@nitt.edu,1234,true,true,157714
User4344,107104344,user4344@nitt.edu,1234,true,true,180293
User4345,107104345,user4345@nitt.edu,1234,true,true,128432
User4346,107104346,user4346@nitt.edu,1234,true,true,184425
User4347,107104347,user4347@nitt.edu,1234,true,true,153878
User4348,107104348,user4348@nitt.edu,1234,true,true,140224
User4349,107104349,user4349@nitt.edu,1234,true,true,129655
User4350,107104350,user4350@nitt.edu,1234,true,true,178391
User4351,107104351,user4351@nitt.edu,1234,true,true,136963
User4352,107104352,user4352@nitt.edu,1234,true,true,105732
User4353,107104353,user4353@nitt.edu,1234,true,true,124044
User4354,107104354,user4354@nitt.edu,1234,true,true,140868
User4355,107104355,user4355@nitt.edu,1234,true,true,155522
User4356,107104356,user4356@nitt.edu,1234,true,true,143516
User4357,107104357,user4357@nitt.edu,1234,true,true,100931
User4358,107104358,user4358@nitt.edu,1234,true,true,151767
User4359,107104359,user4359@nitt.edu,1234,true,true,176920
User4360,107104360,user4360@nitt.edu,1234,true,true,157658
User4361,107104361,user4361@nitt.edu,1234,true,true,101993
User4362,107104362,user4362@nitt.edu,1234,true,true,180505
User4363,107104363,user4363@nitt.edu,1234,true,true,147509
User4364,107104364,user4364@nitt.edu,1234,true,true,112817
User4365,107104365,user4365@nitt.edu,1234,true,true,158870
User4366,107104366,user4366@nitt.edu,1234,true,true,124303
User4367,107104367,user4367@nitt.edu,1234,true,true,124261
User4368,107104368,user4368@nitt.edu,1234,true,true,179261
User4369,107104369,user4369@nitt.edu,1234,true,true,163265
User4370,107104370,user4370@nitt.edu,1234,true,true,165378
User4371,107104371,user4371@nitt.edu,1234,true,true,164251
User4372,107104372,user4372@nitt.edu,1234,true,true,140022
User4373,107104373,user4373@nitt.edu,1234,true,true,155589
User4374,107104374,user4374@nitt.edu,1234,true,true,107448
User4375,107104375,user4375@nitt.edu,1234,true,true,120171
User4376,107104376,user4376@nitt.edu,1234,true,true,172366
User4377,107104377,user4377@nitt.edu,1234,true,true,108848
User4378,107104378,user4378@nitt.edu,1234,true,true,182661
User4379,107104379,user4379@nitt.edu,1234,true,true,102014
User4380,107104380,user4380@nitt.edu,1234,true,true,190780
User4381,107104381,user4381@nitt.edu,1234,true,true,177004
User4382,107104382,user4382@nitt.edu,1234,true,true,101562
User4383,107104383,user4383@nitt.edu,1234,true,true,131843
User4384,107104384,user4384@nitt.edu,1234,true,true,183704
User4385,107104385,user4385@nitt.edu,1234,true,true,183283
User4386,107104386,user4386@nitt.edu,1234,true,true,138556
User4387,107104387,user4387@nitt.edu,1234,true,true,133086
User4388,107104388,user4388@nitt.edu,1234,true,true,178288
User4389,107104389,user4389@nitt.edu,1234,true,true,168897
User4390,107104390,user4390@nitt.edu,1234,true,true,112215
User4391,107104391,user4391@nitt.edu,1234,true,true,113906
User4392,107104392,user4392@nitt.edu,1234,true,true,113402
User4393,107104393,user4393@nitt.edu,1234,true,true,122826
User4394,107104394,user4394@nitt.edu,1234,true,true,148458
User4395,107104395,user4395@nitt.edu,1234,true,true,194218
User4396,107104396,user4396@nitt.edu,1234,true,true,155155
User4397,107104397,user4397@nitt.edu,1234,true,true,116437
User4398,107104398,user4398@nitt.edu,1234,true,true,194064
User4399,107104399,user4399@nitt.edu,1234,true,true,175512
User4400,107104400,user4400@nitt.edu,1234,true,true,115283
User4401,107104401,user4401@nitt.edu,1234,true,true,163217
User4402,107104402,user4402@nitt.edu,1234,true,true,107736
User4403,107104403,user4403@nitt.edu,1234,true,true,113335
User4404,107104404,user4404@nitt.edu,1234,true,true,105398
User4405,107104405,user4405@nitt.edu,1234,true,true,164016
User4406,107104406,user4406@nitt.edu,1234,true,true,143042
User4407,107104407,user4407@nitt.edu,1234,true,true,184369
User4408,107104408,user4408@nitt.edu,1234,true,true,100381
User4409,107104409,user4409@nitt.edu,1234,true,true,188208
User4410,107104410,user4410@nitt.edu,1234,true,true,141113
User4411,107104411,user4411@nitt.edu,1234,true,true,116791
User4412,107104412,user4412@nitt.edu,1234,true,true,125145
User4413,107104413,user4413@nitt.edu,1234,true,true,167318
User4414,107104414,user4414@nitt.edu,1234,true,true,184370
User4415,107104415,user4415@nitt.edu,1234,true,true,118710
User4416,107104416,user4416@nitt.edu,1234,true,true,127274
User4417,107104417,user4417@nitt.edu,1234,true,true,125182
User4418,107104418,user4418@nitt.edu,1234,true,true,182854
User4419,107104419,user4419@nitt.edu,1234,true,true,170874
User4420,107104420,user4420@nitt.edu,1234,true,true,160439
User4421,107104421,user4421@nitt.edu,1234,true,true,161633
User4422,107104422,user4422@nitt.edu,1234,true,true,151688
User4423,107104423,user4423@nitt.edu,1234,true,true,157010
User4424,107104424,user4424@nitt.edu,1234,true,true,171383
User4425,107104425,user4425@nitt.edu,1234,true,true,139370
User4426,107104426,user4426@nitt.edu,1234,true,true,114289
